image_id,file_name,split,scene_type,viewpoint,has_target,target_count,background_type,privacy_checked
background__train__2026-05-07 151558,images/background/train/2026-05-07 151558.jpg,background_train,normal_water,high_angle_imaging,false,0,background_negative,true
background__train__2026-05-07 151619,images/background/train/2026-05-07 151619.jpg,background_train,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__train__4082966f5d5a9cbca6221a4442be1b89,images/background/train/4082966f5d5a9cbca6221a4442be1b89.jpg,background_train,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260418_115347,images/background/train/IMG_20260418_115347.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_115929,images/background/train/IMG_20260418_115929.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_120558,images/background/train/IMG_20260418_120558.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_120601,images/background/train/IMG_20260418_120601.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_120604,images/background/train/IMG_20260418_120604.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_121148,images/background/train/IMG_20260418_121148.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_121333,images/background/train/IMG_20260418_121333.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_121350,images/background/train/IMG_20260418_121350.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_121443,images/background/train/IMG_20260418_121443.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_151247,images/background/train/IMG_20260418_151247.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_161714,images/background/train/IMG_20260418_161714.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_161743,images/background/train/IMG_20260418_161743.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_161754,images/background/train/IMG_20260418_161754.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_161808,images/background/train/IMG_20260418_161808.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_161930,images/background/train/IMG_20260418_161930.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_180011,images/background/train/IMG_20260418_180011.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_181618,images/background/train/IMG_20260418_181618.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_181641,images/background/train/IMG_20260418_181641.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_182844,images/background/train/IMG_20260418_182844.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260418_182846,images/background/train/IMG_20260418_182846.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260419_095600,images/background/train/IMG_20260419_095600.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260419_100021,images/background/train/IMG_20260419_100021.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260419_100826,images/background/train/IMG_20260419_100826.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260419_100838,images/background/train/IMG_20260419_100838.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260419_100927,images/background/train/IMG_20260419_100927.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260419_104902,images/background/train/IMG_20260419_104902.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260419_104911,images/background/train/IMG_20260419_104911.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260419_111444,images/background/train/IMG_20260419_111444.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260419_112210,images/background/train/IMG_20260419_112210.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260419_112211,images/background/train/IMG_20260419_112211.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260420_074911,images/background/train/IMG_20260420_074911.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260420_074916,images/background/train/IMG_20260420_074916.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260420_075027,images/background/train/IMG_20260420_075027.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260420_075029,images/background/train/IMG_20260420_075029.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260420_075058,images/background/train/IMG_20260420_075058.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260420_075126,images/background/train/IMG_20260420_075126.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260420_075148,images/background/train/IMG_20260420_075148.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260420_115834,images/background/train/IMG_20260420_115834.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260420_115923,images/background/train/IMG_20260420_115923.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260420_115934,images/background/train/IMG_20260420_115934.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260421_074550,images/background/train/IMG_20260421_074550.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260421_074553,images/background/train/IMG_20260421_074553.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260421_074629,images/background/train/IMG_20260421_074629.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260421_074631,images/background/train/IMG_20260421_074631.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260421_074633,images/background/train/IMG_20260421_074633.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260421_074802,images/background/train/IMG_20260421_074802.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260424_075317,images/background/train/IMG_20260424_075317.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260424_075343,images/background/train/IMG_20260424_075343.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260425_100931,images/background/train/IMG_20260425_100931.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260425_101153,images/background/train/IMG_20260425_101153.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260425_114554,images/background/train/IMG_20260425_114554.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260426_092236,images/background/train/IMG_20260426_092236.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260426_092358,images/background/train/IMG_20260426_092358.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260426_092401,images/background/train/IMG_20260426_092401.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260426_092629,images/background/train/IMG_20260426_092629.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260426_094457,images/background/train/IMG_20260426_094457.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260426_100333,images/background/train/IMG_20260426_100333.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260426_112636,images/background/train/IMG_20260426_112636.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260426_153623,images/background/train/IMG_20260426_153623.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_100927,images/background/train/IMG_20260501_100927.jpg,background_train,normal_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260501_112619,images/background/train/IMG_20260501_112619.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260501_112820,images/background/train/IMG_20260501_112820.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260501_114104,images/background/train/IMG_20260501_114104.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260501_114125,images/background/train/IMG_20260501_114125.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260501_114141,images/background/train/IMG_20260501_114141.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260501_115637,images/background/train/IMG_20260501_115637.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_115652,images/background/train/IMG_20260501_115652.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_160743,images/background/train/IMG_20260501_160743.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_160749,images/background/train/IMG_20260501_160749.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_160753,images/background/train/IMG_20260501_160753.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_162047,images/background/train/IMG_20260501_162047.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_162110,images/background/train/IMG_20260501_162110.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_162129,images/background/train/IMG_20260501_162129.jpg,background_train,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260501_162236,images/background/train/IMG_20260501_162236.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_162551,images/background/train/IMG_20260501_162551.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_162856,images/background/train/IMG_20260501_162856.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_163115,images/background/train/IMG_20260501_163115.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_163119,images/background/train/IMG_20260501_163119.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_163124,images/background/train/IMG_20260501_163124.jpg,background_train,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260501_163127,images/background/train/IMG_20260501_163127.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260502_114411,images/background/train/IMG_20260502_114411.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260502_114435,images/background/train/IMG_20260502_114435.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260502_114440,images/background/train/IMG_20260502_114440.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260502_115251,images/background/train/IMG_20260502_115251.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260502_115258,images/background/train/IMG_20260502_115258.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260502_170000,images/background/train/IMG_20260502_170000.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260502_170004,images/background/train/IMG_20260502_170004.jpg,background_train,turbid_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260502_170137,images/background/train/IMG_20260502_170137.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260502_170328,images/background/train/IMG_20260502_170328.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260502_170416,images/background/train/IMG_20260502_170416.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260504_115443,images/background/train/IMG_20260504_115443.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260504_115637,images/background/train/IMG_20260504_115637.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__IMG_20260504_122325,images/background/train/IMG_20260504_122325.jpg,background_train,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260504_122328,images/background/train/IMG_20260504_122328.jpg,background_train,normal_water,bank_side_oblique,false,0,background_negative,true
background__train__IMG_20260504_122557,images/background/train/IMG_20260504_122557.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__train__bb1a692d3fe8498a52ac0d64140827da,images/background/train/bb1a692d3fe8498a52ac0d64140827da.jpg,background_train,normal_water,high_angle_imaging,false,0,background_negative,true
background__train__d4e6bbdf5a0c72872f5cba8187e7e4d6,images/background/train/d4e6bbdf5a0c72872f5cba8187e7e4d6.jpg,background_train,turbid_water,high_angle_imaging,false,0,background_negative,true
background__val__IMG_20260418_161340,images/background/val/IMG_20260418_161340.jpg,background_val,normal_water,bank_side_oblique,false,0,background_negative,true
background__val__IMG_20260418_161526,images/background/val/IMG_20260418_161526.jpg,background_val,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__val__IMG_20260418_161714,images/background/val/IMG_20260418_161714.jpg,background_val,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
